Tick,BehaviourType,FuelToBuy,Price,TotalRequests,TicksToFuel,TravelDiff,PriceIntolerance
14500,0,53,,,,93,1.4545092752879045
14500,1,94,,,,95,1.0702653063141656
14500,0,86,,,,100,0.8647343322775352
14500,2,,3.699144720357704,0,30,,
14500,1,87,,,,91,1.005089852392073
14500,3,,1.1169065761972645,0,51,,
14500,0,,,7.0,7,91,1.1912607286398373
14500,3,,0.0810208920479647,0,11,,
14500,2,,0.6484912700682418,0,28,,
14500,1,54,,,,5,0.6988268580072908
14500,3,,2.3954155047171914,0,15,,
14500,0,75,,,,50,0.8029452443682555
14500,2,,0.6166260466880646,0,50,,
15000,1,98,,,,97,0.7474201200648944
15000,0,,,7.0,7,98,1.1886916824915827
15000,3,,0.6745945996136475,0,22,,
15000,2,,3.4797357810260854,0,8,,
15000,0,,,31.0,7,43,0.8346939632791222
15000,2,,0.9078380785595418,0,18,,
15000,1,51,,,,6,0.8861083484340373
15000,3,,0.5757964438637915,0,8,,
15000,0,53,,,,93,1.4545092752879045
15000,1,94,,,,95,1.0702653063141656
15000,0,86,,,,100,0.8647343322775352
15000,2,,3.699144720357704,0,30,,
15000,1,87,,,,91,1.005089852392073
15000,3,,1.1169065761972645,0,51,,
15000,0,,,7.0,7,91,1.1912607286398373
15000,3,,0.0810208920479647,0,11,,
15000,2,,0.6484912700682418,0,28,,
15000,1,54,,,,5,0.6988268580072908
15000,3,,2.3954155047171914,0,15,,
15000,0,75,,,,50,0.8029452443682555
15000,2,,0.6166260466880646,0,50,,
15500,1,98,,,,97,0.7474201200648944
15500,0,,,7.0,7,98,1.1886916824915827
15500,3,,0.6745945996136475,0,22,,
15500,2,,3.4797357810260854,0,8,,
15500,0,,,31.0,7,43,0.8346939632791222
15500,2,,0.9078380785595418,0,18,,
15500,1,51,,,,6,0.8861083484340373
15500,3,,0.5757964438637915,0,8,,
15500,0,53,,,,93,1.4545092752879045
15500,1,94,,,,95,1.0702653063141656
15500,0,86,,,,100,0.8647343322775352
15500,2,,3.699144720357704,0,30,,
15500,1,87,,,,91,1.005089852392073
15500,3,,1.1169065761972645,0,51,,
15500,0,,,7.0,7,91,1.1912607286398373
15500,3,,0.0810208920479647,0,11,,
15500,2,,0.6484912700682418,0,28,,
15500,1,54,,,,5,0.6988268580072908
15500,3,,2.3954155047171914,0,15,,
15500,0,75,,,,50,0.8029452443682555
15500,2,,0.6166260466880646,0,50,,
16000,1,98,,,,97,0.7474201200648944
16000,0,,,7.0,7,98,1.1886916824915827
16000,3,,0.6745945996136475,0,22,,
16000,2,,3.4797357810260854,0,8,,
16000,0,,,31.0,7,43,0.8346939632791222
16000,2,,0.9078380785595418,0,18,,
16000,1,51,,,,6,0.8861083484340373
16000,3,,0.5757964438637915,0,8,,
16000,0,53,,,,93,1.4545092752879045
16000,1,94,,,,95,1.0702653063141656
16000,0,86,,,,100,0.8647343322775352
16000,2,,3.699144720357704,0,30,,
16000,1,87,,,,91,1.005089852392073
16000,3,,1.1169065761972645,0,51,,
16000,0,,,7.0,7,91,1.1912607286398373
16000,3,,0.0810208920479647,0,11,,
16000,2,,0.6484912700682418,0,28,,
16000,1,54,,,,5,0.6988268580072908
16000,3,,2.3954155047171914,0,15,,
16000,0,75,,,,50,0.8029452443682555
16000,2,,0.6166260466880646,0,50,,
16500,1,98,,,,97,0.7474201200648944
16500,0,,,7.0,7,98,1.1886916824915827
16500,3,,0.6745945996136475,0,22,,
16500,2,,3.4797357810260854,0,8,,
16500,0,,,31.0,7,43,0.8346939632791222
16500,2,,0.9078380785595418,0,18,,
16500,1,51,,,,6,0.8861083484340373
16500,3,,0.5757964438637915,0,8,,
16500,0,53,,,,93,1.4545092752879045
16500,1,94,,,,95,1.0702653063141656
16500,0,86,,,,100,0.8647343322775352
16500,2,,3.699144720357704,0,30,,
16500,1,87,,,,91,1.005089852392073
16500,3,,1.1169065761972645,0,51,,
16500,0,,,7.0,7,91,1.1912607286398373
16500,3,,0.0810208920479647,0,11,,
16500,2,,0.6484912700682418,0,28,,
16500,1,54,,,,5,0.6988268580072908
16500,3,,2.3954155047171914,0,15,,
16500,0,75,,,,50,0.8029452443682555
16500,2,,0.6166260466880646,0,50,,
17000,1,98,,,,97,0.7474201200648944
17000,0,,,7.0,7,98,1.1886916824915827
17000,3,,0.6745945996136475,0,22,,
17000,2,,3.4797357810260854,0,8,,
17000,0,,,31.0,7,43,0.8346939632791222
17000,2,,0.9078380785595418,0,18,,
17000,1,51,,,,6,0.8861083484340373
17000,3,,0.5757964438637915,0,8,,
17000,0,53,,,,93,1.4545092752879045
17000,1,94,,,,95,1.0702653063141656
17000,0,86,,,,100,0.8647343322775352
17000,2,,3.699144720357704,0,30,,
17000,1,87,,,,91,1.005089852392073
17000,3,,1.1169065761972645,0,51,,
17000,0,,,7.0,7,91,1.1912607286398373
17000,3,,0.0810208920479647,0,11,,
17000,2,,0.6484912700682418,0,28,,
17000,1,54,,,,5,0.6988268580072908
17000,3,,2.3954155047171914,0,15,,
17000,0,75,,,,50,0.8029452443682555
17000,2,,0.6166260466880646,0,50,,
17500,1,98,,,,97,0.7474201200648944
17500,0,,,7.0,7,98,1.1886916824915827
17500,3,,0.6745945996136475,0,22,,
17500,2,,3.4797357810260854,0,8,,
17500,0,,,31.0,7,43,0.8346939632791222
17500,2,,0.9078380785595418,0,18,,
17500,1,51,,,,6,0.8861083484340373
17500,3,,0.5757964438637915,0,8,,
17500,0,53,,,,93,1.4545092752879045
17500,1,94,,,,95,1.0702653063141656
17500,0,86,,,,100,0.8647343322775352
17500,2,,3.699144720357704,0,30,,
17500,1,87,,,,91,1.005089852392073
17500,3,,1.1169065761972645,0,51,,
17500,0,,,7.0,7,91,1.1912607286398373
17500,3,,0.0810208920479647,0,11,,
17500,2,,0.6484912700682418,0,28,,
17500,1,54,,,,5,0.6988268580072908
17500,3,,2.3954155047171914,0,15,,
17500,0,75,,,,50,0.8029452443682555
17500,2,,0.6166260466880646,0,50,,
18000,1,98,,,,97,0.7474201200648944
18000,0,,,7.0,7,98,1.1886916824915827
18000,3,,0.6745945996136475,0,22,,
18000,2,,3.4797357810260854,0,8,,
18000,0,,,31.0,7,43,0.8346939632791222
18000,2,,0.9078380785595418,0,18,,
18000,1,51,,,,6,0.8861083484340373
18000,3,,0.5757964438637915,0,8,,
18000,0,53,,,,93,1.4545092752879045
18000,1,94,,,,95,1.0702653063141656
18000,0,86,,,,100,0.8647343322775352
18000,2,,3.699144720357704,0,30,,
18000,1,87,,,,91,1.005089852392073
18000,3,,1.1169065761972645,0,51,,
18000,0,,,7.0,7,91,1.1912607286398373
18000,3,,0.0810208920479647,0,11,,
18000,2,,0.6484912700682418,0,28,,
18000,1,54,,,,5,0.6988268580072908
18000,3,,2.3954155047171914,0,15,,
18000,0,75,,,,50,0.8029452443682555
18000,2,,0.6166260466880646,0,50,,
18500,1,98,,,,97,0.7474201200648944
18500,0,,,7.0,7,98,1.1886916824915827
18500,3,,0.6745945996136475,0,22,,
18500,2,,3.4797357810260854,0,8,,
18500,0,,,31.0,7,43,0.8346939632791222
18500,2,,0.9078380785595418,0,18,,
18500,1,51,,,,6,0.8861083484340373
18500,3,,0.5757964438637915,0,8,,
18500,0,53,,,,93,1.4545092752879045
18500,1,94,,,,95,1.0702653063141656
18500,0,86,,,,100,0.8647343322775352
18500,2,,3.699144720357704,0,30,,
18500,1,87,,,,91,1.005089852392073
18500,3,,1.1169065761972645,0,51,,
18500,0,,,7.0,7,91,1.1912607286398373
18500,3,,0.0810208920479647,0,11,,
18500,2,,0.6484912700682418,0,28,,
18500,1,54,,,,5,0.6988268580072908
18500,3,,2.3954155047171914,0,15,,
18500,0,75,,,,50,0.8029452443682555
18500,2,,0.6166260466880646,0,50,,
19000,1,98,,,,97,0.7474201200648944
19000,0,,,7.0,7,98,1.1886916824915827
19000,3,,0.6745945996136475,0,22,,
19000,2,,3.4797357810260854,0,8,,
19000,0,,,31.0,7,43,0.8346939632791222
19000,2,,0.9078380785595418,0,18,,
19000,1,51,,,,6,0.8861083484340373
19000,3,,0.5757964438637915,0,8,,
19000,0,53,,,,93,1.4545092752879045
19000,1,94,,,,95,1.0702653063141656
19000,0,86,,,,100,0.8647343322775352
19000,2,,3.699144720357704,0,30,,
19000,1,87,,,,91,1.005089852392073
19000,3,,1.1169065761972645,0,51,,
19000,0,,,7.0,7,91,1.1912607286398373
19000,3,,0.0810208920479647,0,11,,
19000,2,,0.6484912700682418,0,28,,
19000,1,54,,,,5,0.6988268580072908
19000,3,,2.3954155047171914,0,15,,
19000,0,75,,,,50,0.8029452443682555
19000,2,,0.6166260466880646,0,50,,
19500,1,98,,,,97,0.7474201200648944
19500,0,,,7.0,7,98,1.1886916824915827
19500,3,,0.6745945996136475,0,22,,
19500,2,,3.4797357810260854,0,8,,
19500,0,,,31.0,7,43,0.8346939632791222
19500,2,,0.9078380785595418,0,18,,
19500,1,51,,,,6,0.8861083484340373
19500,3,,0.5757964438637915,0,8,,
19500,0,53,,,,93,1.4545092752879045
19500,1,94,,,,95,1.0702653063141656
19500,0,86,,,,100,0.8647343322775352
19500,2,,3.699144720357704,0,30,,
19500,1,87,,,,91,1.005089852392073
19500,3,,1.1169065761972645,0,51,,
19500,0,,,7.0,7,91,1.1912607286398373
19500,3,,0.0810208920479647,0,11,,
19500,2,,0.6484912700682418,0,28,,
19500,1,54,,,,5,0.6988268580072908
19500,3,,2.3954155047171914,0,15,,
19500,0,75,,,,50,0.8029452443682555
19500,2,,0.6166260466880646,0,50,,
20000,1,98,,,,97,0.7474201200648944
20000,0,,,7.0,7,98,1.1886916824915827
20000,3,,0.6745945996136475,0,22,,
20000,2,,3.4797357810260854,0,8,,
20000,0,,,31.0,7,43,0.8346939632791222
20000,2,,0.9078380785595418,0,18,,
20000,1,51,,,,6,0.8861083484340373
20000,3,,0.5757964438637915,0,8,,
20000,0,53,,,,93,1.4545092752879045
20000,1,94,,,,95,1.0702653063141656
20000,0,86,,,,100,0.8647343322775352
20000,2,,3.699144720357704,0,30,,
20000,1,87,,,,91,1.005089852392073
20000,3,,1.1169065761972645,0,51,,
20000,0,,,7.0,7,91,1.1912607286398373
20000,3,,0.0810208920479647,0,11,,
20000,2,,0.6484912700682418,0,28,,
20000,1,54,,,,5,0.6988268580072908
20000,3,,2.3954155047171914,0,15,,
20000,0,75,,,,50,0.8029452443682555
20000,2,,0.6166260466880646,0,50,,
20500,1,98,,,,97,0.7474201200648944
20500,0,,,7.0,7,98,1.1886916824915827
20500,3,,0.6745945996136475,0,22,,
20500,2,,3.4797357810260854,0,8,,
20500,0,,,31.0,7,43,0.8346939632791222
20500,2,,0.9078380785595418,0,18,,
20500,1,51,,,,6,0.8861083484340373
20500,3,,0.5757964438637915,0,8,,
20500,0,53,,,,93,1.4545092752879045
20500,1,94,,,,95,1.0702653063141656
20500,0,86,,,,100,0.8647343322775352
20500,2,,3.699144720357704,0,30,,
20500,1,87,,,,91,1.005089852392073
20500,3,,1.1169065761972645,0,51,,
20500,0,,,7.0,7,91,1.1912607286398373
20500,3,,0.0810208920479647,0,11,,
20500,2,,0.6484912700682418,0,28,,
20500,1,54,,,,5,0.6988268580072908
20500,3,,2.3954155047171914,0,15,,
20500,0,75,,,,50,0.8029452443682555
20500,2,,0.6166260466880646,0,50,,
21000,1,98,,,,97,0.7474201200648944
21000,0,,,7.0,7,98,1.1886916824915827
21000,3,,0.6745945996136475,0,22,,
21000,2,,3.4797357810260854,0,8,,
21000,0,,,31.0,7,43,0.8346939632791222
21000,2,,0.9078380785595418,0,18,,
21000,1,51,,,,6,0.8861083484340373
21000,3,,0.5757964438637915,0,8,,
21000,0,53,,,,93,1.4545092752879045
21000,1,94,,,,95,1.0702653063141656
21000,0,86,,,,100,0.8647343322775352
21000,2,,3.699144720357704,0,30,,
21000,1,87,,,,91,1.005089852392073
21000,3,,1.1169065761972645,0,51,,
21000,0,,,7.0,7,91,1.1912607286398373
21000,3,,0.0810208920479647,0,11,,
21000,2,,0.6484912700682418,0,28,,
21000,1,54,,,,5,0.6988268580072908
21000,3,,2.3954155047171914,0,15,,
21000,0,75,,,,50,0.8029452443682555
21000,2,,0.6166260466880646,0,50,,
,,,,,,,
500,1,75,,,,9294,0.9577369611677476
500,0,57,,,,125,0.7617167085036965
500,3,,0.18551621131681872,0,42,,
500,2,,2.104007174264227,0,25,,
500,0,87,,,,4,0.8589305663785751
500,2,,2.1975137001517107,0,18,,
500,1,,,74.0,7,4,0.8727762228427357
500,3,,0.5941809729197081,0,36,,
500,0,,,.0,7,251,0.804673416239751
500,1,,,5.0,7,64,1.2772419667712622
500,2,,3.4285364325456626,0,11,,
500,0,67,,,,177,0.9486339160420079
500,2,,0.4739784334992816,0,43,,
500,1,50,,,,20417,0.9540825836134359
500,3,,2.346013821244173,0,42,,
500,0,65,,,,5,1.0590785907757776
500,3,,1.1268945104943302,0,26,,
500,2,,3.7775464616261907,0,37,,
500,1,80,,,,9471,0.9641370139252213
500,3,,1.391322983500578,0,8,,
500,0,62,,,,63,0.9990688423214833
500,2,,2.559882761409739,0,18,,
1000,1,75,,,,9294,0.9577369611677476
1000,0,57,,,,125,0.7617167085036965
1000,3,,0.18551621131681872,0,42,,
1000,2,,2.104007174264227,0,25,,
1000,0,87,,,,4,0.8589305663785751
1000,2,,2.1975137001517107,0,18,,
1000,1,,,74.0,7,4,0.8727762228427357
1000,3,,0.5941809729197081,0,36,,
1000,0,,,.0,7,251,0.804673416239751
1000,1,,,5.0,7,64,1.2772419667712622
1000,2,,3.4285364325456626,0,11,,
1000,0,67,,,,177,0.9486339160420079
1000,2,,0.4739784334992816,0,43,,
1000,1,50,,,,20417,0.9540825836134359
1000,3,,2.346013821244173,0,42,,
1000,0,65,,,,5,1.0590785907757776
1000,3,,1.1268945104943302,0,26,,
1000,2,,3.7775464616261907,0,37,,
1000,1,80,,,,9471,0.9641370139252213
1000,3,,1.391322983500578,0,8,,
1000,0,62,,,,63,0.9990688423214833
1000,2,,2.559882761409739,0,18,,
1500,1,75,,,,9294,0.9577369611677476
1500,0,57,,,,125,0.7617167085036965
1500,3,,0.18551621131681872,0,42,,
1500,2,,2.104007174264227,0,25,,
1500,0,87,,,,4,0.8589305663785751
1500,2,,2.1975137001517107,0,18,,
1500,1,,,74.0,7,4,0.8727762228427357
1500,3,,0.5941809729197081,0,36,,
1500,0,,,.0,7,251,0.804673416239751
1500,1,,,5.0,7,64,1.2772419667712622
1500,2,,3.4285364325456626,0,11,,
1500,0,67,,,,177,0.9486339160420079
1500,2,,0.4739784334992816,0,43,,
1500,1,50,,,,20417,0.9540825836134359
1500,3,,2.346013821244173,0,42,,
1500,0,65,,,,5,1.0590785907757776
1500,3,,1.1268945104943302,0,26,,
1500,2,,3.7775464616261907,0,37,,
1500,1,80,,,,9471,0.9641370139252213
1500,3,,1.391322983500578,0,8,,
1500,0,62,,,,63,0.9990688423214833
1500,2,,2.559882761409739,0,18,,
2000,1,75,,,,9294,0.9577369611677476
2000,0,57,,,,125,0.7617167085036965
2000,3,,0.18551621131681872,0,42,,
2000,2,,2.104007174264227,0,25,,
2000,0,87,,,,4,0.8589305663785751
2000,2,,2.1975137001517107,0,18,,
2000,1,,,74.0,7,4,0.8727762228427357
2000,3,,0.5941809729197081,0,36,,
2000,0,,,.0,7,251,0.804673416239751
2000,1,,,5.0,7,64,1.2772419667712622
2000,2,,3.4285364325456626,0,11,,
2000,0,67,,,,177,0.9486339160420079
2000,2,,0.4739784334992816,0,43,,
2000,1,50,,,,20417,0.9540825836134359
2000,3,,2.346013821244173,0,42,,
2000,0,65,,,,5,1.0590785907757776
2000,3,,1.1268945104943302,0,26,,
2000,2,,3.7775464616261907,0,37,,
2000,1,80,,,,9471,0.9641370139252213
2000,3,,1.391322983500578,0,8,,
2000,0,62,,,,63,0.9990688423214833
2000,2,,2.559882761409739,0,18,,
2500,1,75,,,,9294,0.9577369611677476
2500,0,57,,,,125,0.7617167085036965
2500,3,,0.18551621131681872,0,42,,
2500,2,,2.104007174264227,0,25,,
2500,0,87,,,,4,0.8589305663785751
2500,2,,2.1975137001517107,0,18,,
2500,1,,,74.0,7,4,0.8727762228427357
2500,3,,0.5941809729197081,0,36,,
2500,0,,,.0,7,251,0.804673416239751
2500,1,,,5.0,7,64,1.2772419667712622
2500,2,,3.4285364325456626,0,11,,
2500,0,67,,,,177,0.9486339160420079
2500,2,,0.4739784334992816,0,43,,
2500,1,50,,,,20417,0.9540825836134359
2500,3,,2.346013821244173,0,42,,
2500,0,65,,,,5,1.0590785907757776
2500,3,,1.1268945104943302,0,26,,
2500,2,,3.7775464616261907,0,37,,
2500,1,80,,,,9471,0.9641370139252213
2500,3,,1.391322983500578,0,8,,
2500,0,62,,,,63,0.9990688423214833
2500,2,,2.559882761409739,0,18,,
3000,1,75,,,,9294,0.9577369611677476
3000,0,57,,,,125,0.7617167085036965
3000,3,,0.18551621131681872,0,42,,
3000,2,,2.104007174264227,0,25,,
3000,0,87,,,,4,0.8589305663785751
3000,2,,2.1975137001517107,0,18,,
3000,1,,,74.0,7,4,0.8727762228427357
3000,3,,0.5941809729197081,0,36,,
3000,0,,,.0,7,251,0.804673416239751
3000,1,,,5.0,7,64,1.2772419667712622
3000,2,,3.4285364325456626,0,11,,
3000,0,67,,,,177,0.9486339160420079
3000,2,,0.4739784334992816,0,43,,
3000,1,50,,,,20417,0.9540825836134359
3000,3,,2.346013821244173,0,42,,
3000,0,65,,,,5,1.0590785907757776
3000,3,,1.1268945104943302,0,26,,
3000,2,,3.7775464616261907,0,37,,
3000,1,80,,,,9471,0.9641370139252213
3000,3,,1.391322983500578,0,8,,
3000,0,62,,,,63,0.9990688423214833
3000,2,,2.559882761409739,0,18,,
3500,1,75,,,,9294,0.9577369611677476
3500,0,57,,,,125,0.7617167085036965
3500,3,,0.18551621131681872,0,42,,
3500,2,,2.104007174264227,0,25,,
3500,0,87,,,,4,0.8589305663785751
3500,2,,2.1975137001517107,0,18,,
3500,1,,,74.0,7,4,0.8727762228427357
3500,3,,0.5941809729197081,0,36,,
3500,0,,,.0,7,251,0.804673416239751
3500,1,,,5.0,7,64,1.2772419667712622
3500,2,,3.4285364325456626,0,11,,
3500,0,67,,,,177,0.9486339160420079
3500,2,,0.4739784334992816,0,43,,
3500,1,50,,,,20417,0.9540825836134359
3500,3,,2.346013821244173,0,42,,
3500,0,65,,,,5,1.0590785907757776
3500,3,,1.1268945104943302,0,26,,
3500,2,,3.7775464616261907,0,37,,
3500,1,80,,,,9471,0.9641370139252213
3500,3,,1.391322983500578,0,8,,
3500,0,62,,,,63,0.9990688423214833
3500,2,,2.559882761409739,0,18,,
4000,1,75,,,,9294,0.9577369611677476
4000,0,57,,,,125,0.7617167085036965
4000,3,,0.18551621131681872,0,42,,
4000,2,,2.104007174264227,0,25,,
4000,0,87,,,,4,0.8589305663785751
4000,2,,2.1975137001517107,0,18,,
4000,1,,,74.0,7,4,0.8727762228427357
4000,3,,0.5941809729197081,0,36,,
4000,0,,,.0,7,251,0.804673416239751
4000,1,,,5.0,7,64,1.2772419667712622
4000,2,,3.4285364325456626,0,11,,
4000,0,67,,,,177,0.9486339160420079
4000,2,,0.4739784334992816,0,43,,
4000,1,50,,,,20417,0.9540825836134359
4000,3,,2.346013821244173,0,42,,
4000,0,65,,,,5,1.0590785907757776
4000,3,,1.1268945104943302,0,26,,
4000,2,,3.7775464616261907,0,37,,
4000,1,80,,,,9471,0.9641370139252213
4000,3,,1.391322983500578,0,8,,
4000,0,62,,,,63,0.9990688423214833
4000,2,,2.559882761409739,0,18,,
4500,1,75,,,,9294,0.9577369611677476
4500,0,57,,,,125,0.7617167085036965
4500,3,,0.18551621131681872,0,42,,
4500,2,,2.104007174264227,0,25,,
4500,0,87,,,,4,0.8589305663785751
4500,2,,2.1975137001517107,0,18,,
4500,1,,,74.0,7,4,0.8727762228427357
4500,3,,0.5941809729197081,0,36,,
4500,0,,,.0,7,251,0.804673416239751
4500,1,,,5.0,7,64,1.2772419667712622
4500,2,,3.4285364325456626,0,11,,
4500,0,67,,,,177,0.9486339160420079
4500,2,,0.4739784334992816,0,43,,
4500,1,50,,,,20417,0.9540825836134359
4500,3,,2.346013821244173,0,42,,
4500,0,65,,,,5,1.0590785907757776
4500,3,,1.1268945104943302,0,26,,
4500,2,,3.7775464616261907,0,37,,
4500,1,80,,,,9471,0.9641370139252213
4500,3,,1.391322983500578,0,8,,
4500,0,62,,,,63,0.9990688423214833
4500,2,,2.559882761409739,0,18,,
5000,1,75,,,,9294,0.9577369611677476
5000,0,57,,,,125,0.7617167085036965
5000,3,,0.18551621131681872,0,42,,
5000,2,,2.104007174264227,0,25,,
5000,0,87,,,,4,0.8589305663785751
5000,2,,2.1975137001517107,0,18,,
5000,1,,,74.0,7,4,0.8727762228427357
5000,3,,0.5941809729197081,0,36,,
5000,0,,,.0,7,251,0.804673416239751
5000,1,,,5.0,7,64,1.2772419667712622
5000,2,,3.4285364325456626,0,11,,
5000,0,67,,,,177,0.9486339160420079
5000,2,,0.4739784334992816,0,43,,
5000,1,50,,,,20417,0.9540825836134359
5000,3,,2.346013821244173,0,42,,
5000,0,65,,,,5,1.0590785907757776
5000,3,,1.1268945104943302,0,26,,
5000,2,,3.7775464616261907,0,37,,
5000,1,80,,,,9471,0.9641370139252213
5000,3,,1.391322983500578,0,8,,
5000,0,62,,,,63,0.9990688423214833
5000,2,,2.559882761409739,0,18,,
5500,1,75,,,,9294,0.9577369611677476
5500,0,57,,,,125,0.7617167085036965
5500,3,,0.18551621131681872,0,42,,
5500,2,,2.104007174264227,0,25,,
5500,0,87,,,,4,0.8589305663785751
5500,2,,2.1975137001517107,0,18,,
5500,1,,,74.0,7,4,0.8727762228427357
5500,3,,0.5941809729197081,0,36,,
5500,0,,,.0,7,251,0.804673416239751
5500,1,,,5.0,7,64,1.2772419667712622
5500,2,,3.4285364325456626,0,11,,
5500,0,67,,,,177,0.9486339160420079
5500,2,,0.4739784334992816,0,43,,
5500,1,50,,,,20417,0.9540825836134359
5500,3,,2.346013821244173,0,42,,
5500,0,65,,,,5,1.0590785907757776
5500,3,,1.1268945104943302,0,26,,
5500,2,,3.7775464616261907,0,37,,
5500,1,80,,,,9471,0.9641370139252213
5500,3,,1.391322983500578,0,8,,
5500,0,62,,,,63,0.9990688423214833
5500,2,,2.559882761409739,0,18,,
6000,1,75,,,,9294,0.9577369611677476
6000,0,57,,,,125,0.7617167085036965
6000,3,,0.18551621131681872,0,42,,
6000,2,,2.104007174264227,0,25,,
6000,0,87,,,,4,0.8589305663785751
6000,2,,2.1975137001517107,0,18,,
6000,1,,,74.0,7,4,0.8727762228427357
6000,3,,0.5941809729197081,0,36,,
6000,0,,,.0,7,251,0.804673416239751
6000,1,,,5.0,7,64,1.2772419667712622
6000,2,,3.4285364325456626,0,11,,
6000,0,67,,,,177,0.9486339160420079
6000,2,,0.4739784334992816,0,43,,
6000,1,50,,,,20417,0.9540825836134359
6000,3,,2.346013821244173,0,42,,
6000,0,65,,,,5,1.0590785907757776
6000,3,,1.1268945104943302,0,26,,
6000,2,,3.7775464616261907,0,37,,
6000,1,80,,,,9471,0.9641370139252213
6000,3,,1.391322983500578,0,8,,
6000,0,62,,,,63,0.9990688423214833
6000,2,,2.559882761409739,0,18,,
6500,1,75,,,,9294,0.9577369611677476
6500,0,57,,,,125,0.7617167085036965
6500,3,,0.18551621131681872,0,42,,
6500,2,,2.104007174264227,0,25,,
6500,0,87,,,,4,0.8589305663785751
6500,2,,2.1975137001517107,0,18,,
6500,1,,,74.0,7,4,0.8727762228427357
6500,3,,0.5941809729197081,0,36,,
6500,0,,,.0,7,251,0.804673416239751
6500,1,,,5.0,7,64,1.2772419667712622
6500,2,,3.4285364325456626,0,11,,
6500,0,67,,,,177,0.9486339160420079
6500,2,,0.4739784334992816,0,43,,
6500,1,50,,,,20417,0.9540825836134359
6500,3,,2.346013821244173,0,42,,
6500,0,65,,,,5,1.0590785907757776
6500,3,,1.1268945104943302,0,26,,
6500,2,,3.7775464616261907,0,37,,
6500,1,80,,,,9471,0.9641370139252213
6500,3,,1.391322983500578,0,8,,
6500,0,62,,,,63,0.9990688423214833
6500,2,,2.559882761409739,0,18,,
7000,1,75,,,,9294,0.9577369611677476
7000,0,57,,,,125,0.7617167085036965
7000,3,,0.18551621131681872,0,42,,
7000,2,,2.104007174264227,0,25,,
7000,0,87,,,,4,0.8589305663785751
7000,2,,2.1975137001517107,0,18,,
7000,1,,,74.0,7,4,0.8727762228427357
7000,3,,0.5941809729197081,0,36,,
7000,0,,,.0,7,251,0.804673416239751
7000,1,,,5.0,7,64,1.2772419667712622
7000,2,,3.4285364325456626,0,11,,
7000,0,67,,,,177,0.9486339160420079
7000,2,,0.4739784334992816,0,43,,
7000,1,50,,,,20417,0.9540825836134359
7000,3,,2.346013821244173,0,42,,
7000,0,65,,,,5,1.0590785907757776
7000,3,,1.1268945104943302,0,26,,
7000,2,,3.7775464616261907,0,37,,
7000,1,80,,,,9471,0.9641370139252213
7000,3,,1.391322983500578,0,8,,
7000,0,62,,,,63,0.9990688423214833
7000,2,,2.559882761409739,0,18,,
7500,1,75,,,,9294,0.9577369611677476
7500,0,57,,,,125,0.7617167085036965
7500,3,,0.18551621131681872,0,42,,
7500,2,,2.104007174264227,0,25,,
7500,0,87,,,,4,0.8589305663785751
7500,2,,2.1975137001517107,0,18,,
7500,1,,,74.0,7,4,0.8727762228427357
7500,3,,0.5941809729197081,0,36,,
7500,0,,,.0,7,251,0.804673416239751
7500,1,,,5.0,7,64,1.2772419667712622
7500,2,,3.4285364325456626,0,11,,
7500,0,67,,,,177,0.9486339160420079
7500,2,,0.4739784334992816,0,43,,
7500,1,50,,,,20417,0.9540825836134359
7500,3,,2.346013821244173,0,42,,
7500,0,65,,,,5,1.0590785907757776
7500,3,,1.1268945104943302,0,26,,
7500,2,,3.7775464616261907,0,37,,
7500,1,80,,,,9471,0.9641370139252213
7500,3,,1.391322983500578,0,8,,
7500,0,62,,,,63,0.9990688423214833
7500,2,,2.559882761409739,0,18,,
8000,1,75,,,,9294,0.9577369611677476
8000,0,57,,,,125,0.7617167085036965
8000,3,,0.18551621131681872,0,42,,
8000,2,,2.104007174264227,0,25,,
8000,0,87,,,,4,0.8589305663785751
8000,2,,2.1975137001517107,0,18,,
8000,1,,,74.0,7,4,0.8727762228427357
8000,3,,0.5941809729197081,0,36,,
8000,0,,,.0,7,251,0.804673416239751
8000,1,,,5.0,7,64,1.2772419667712622
8000,2,,3.4285364325456626,0,11,,
8000,0,67,,,,177,0.9486339160420079
8000,2,,0.4739784334992816,0,43,,
8000,1,50,,,,20417,0.9540825836134359
8000,3,,2.346013821244173,0,42,,
8000,0,65,,,,5,1.0590785907757776
8000,3,,1.1268945104943302,0,26,,
8000,2,,3.7775464616261907,0,37,,
8000,1,80,,,,9471,0.9641370139252213
8000,3,,1.391322983500578,0,8,,
8000,0,62,,,,63,0.9990688423214833
8000,2,,2.559882761409739,0,18,,
8500,1,75,,,,9294,0.9577369611677476
8500,0,57,,,,125,0.7617167085036965
8500,3,,0.18551621131681872,0,42,,
8500,2,,2.104007174264227,0,25,,
8500,0,87,,,,4,0.8589305663785751
8500,2,,2.1975137001517107,0,18,,
8500,1,,,74.0,7,4,0.8727762228427357
8500,3,,0.5941809729197081,0,36,,
8500,0,,,.0,7,251,0.804673416239751
8500,1,,,5.0,7,64,1.2772419667712622
8500,2,,3.4285364325456626,0,11,,
8500,0,67,,,,177,0.9486339160420079
8500,2,,0.4739784334992816,0,43,,
8500,1,50,,,,20417,0.9540825836134359
8500,3,,2.346013821244173,0,42,,
8500,0,65,,,,5,1.0590785907757776
8500,3,,1.1268945104943302,0,26,,
