Tick,BehaviourType,FuelToBuy,Price,TotalRequests,TicksToFuel,TravelDiff,PriceIntolerance
500.0,1.0,87.0,,12.0,,11.0,0.9205980520906276
500.0,0.0,120.0,,11.0,,3.0,1.227631417104022
500.0,2.0,,0.2637111020879237,50.0,29.0,,
500.0,1.0,95.0,,36.0,,5.0,0.6851358732181116
500.0,3.0,,0.9827571960904046,17.0,42.0,,
500.0,0.0,67.0,,8.0,,2.0,0.9323759001362044
500.0,3.0,,1.2451447778221163,0.0,22.0,,
500.0,2.0,,1.1661213494834044,28.0,16.0,,
500.0,1.0,132.0,,11.0,,243.0,0.9775550469140172
500.0,3.0,,0.5367946213996762,6.0,11.0,,
500.0,0.0,114.0,,23.0,,110.0,0.9916962470920752
500.0,2.0,,1.9533329449866053,3.0,32.0,,
1000.0,1.0,77.0,,11.0,,195.0,0.7810320350348597
1000.0,3.0,,3.947823984356254,7.0,9.0,,
1000.0,0.0,73.0,,5.0,,4.0,0.6540239300808897
1000.0,3.0,,0.0838419417642617,12.0,34.0,,
1000.0,2.0,,1.736900296820325,8.0,29.0,,
1000.0,1.0,57.0,,10.0,,0.0,1.3199597974364672
1000.0,0.0,81.0,,17.0,,1.0,0.8928438883442992
1000.0,2.0,,2.2797659406710187,12.0,20.0,,
1000.0,1.0,112.0,,21.0,,14.0,0.5738148261617699
1000.0,3.0,,1.182592578890176,7.0,27.0,,
1000.0,0.0,148.0,,16.0,,24.0,0.8096395452597187
1000.0,1.0,87.0,,2.0,,11.0,0.9205980520906276
1000.0,0.0,120.0,,25.0,,3.0,1.227631417104022
1000.0,2.0,,0.2637111020879237,5.0,29.0,,
1000.0,1.0,95.0,,3.0,,5.0,0.6851358732181116
1000.0,3.0,,0.9827571960904046,10.0,42.0,,
1000.0,0.0,67.0,,15.0,,2.0,0.9323759001362044
1000.0,3.0,,1.2451447778221163,6.0,22.0,,
1000.0,2.0,,1.1661213494834044,18.0,16.0,,
1000.0,1.0,132.0,,16.0,,243.0,0.9775550469140172
1000.0,3.0,,0.5367946213996762,7.0,11.0,,
1000.0,0.0,114.0,,6.0,,110.0,0.9916962470920752
1000.0,2.0,,1.9533329449866053,17.0,32.0,,
1500.0,1.0,77.0,,7.0,,195.0,0.7810320350348597
1500.0,3.0,,3.947823984356254,18.0,9.0,,
1500.0,0.0,73.0,,21.0,,4.0,0.6540239300808897
1500.0,3.0,,0.0838419417642617,19.0,34.0,,
1500.0,2.0,,1.736900296820325,4.0,29.0,,
1500.0,1.0,57.0,,33.0,,0.0,1.3199597974364672
1500.0,0.0,81.0,,5.0,,1.0,0.8928438883442992
1500.0,2.0,,2.2797659406710187,0.0,20.0,,
1500.0,1.0,112.0,,10.0,,14.0,0.5738148261617699
1500.0,3.0,,1.182592578890176,36.0,27.0,,
1500.0,0.0,148.0,,8.0,,24.0,0.8096395452597187
1500.0,1.0,87.0,,9.0,,11.0,0.9205980520906276
1500.0,0.0,120.0,,22.0,,3.0,1.227631417104022
1500.0,2.0,,0.2637111020879237,0.0,29.0,,
1500.0,1.0,95.0,,35.0,,5.0,0.6851358732181116
1500.0,3.0,,0.9827571960904046,17.0,42.0,,
1500.0,0.0,67.0,,7.0,,2.0,0.9323759001362044
1500.0,3.0,,1.2451447778221163,17.0,22.0,,
1500.0,2.0,,1.1661213494834044,10.0,16.0,,
1500.0,1.0,132.0,,50.0,,243.0,0.9775550469140172
1500.0,3.0,,0.5367946213996762,3.0,11.0,,
1500.0,0.0,114.0,,21.0,,110.0,0.9916962470920752
1500.0,2.0,,1.9533329449866053,18.0,32.0,,
2000.0,1.0,77.0,,3.0,,195.0,0.7810320350348597
2000.0,3.0,,3.947823984356254,18.0,9.0,,
2000.0,0.0,73.0,,28.0,,4.0,0.6540239300808897
2000.0,3.0,,0.0838419417642617,4.0,34.0,,
2000.0,2.0,,1.736900296820325,15.0,29.0,,
2000.0,1.0,57.0,,2.0,,0.0,1.3199597974364672
2000.0,0.0,81.0,,5.0,,1.0,0.8928438883442992
2000.0,2.0,,2.2797659406710187,26.0,20.0,,
2000.0,1.0,112.0,,8.0,,14.0,0.5738148261617699
2000.0,3.0,,1.182592578890176,13.0,27.0,,
2000.0,0.0,148.0,,40.0,,24.0,0.8096395452597187
2000.0,1.0,87.0,,3.0,,11.0,0.9205980520906276
2000.0,0.0,120.0,,17.0,,3.0,1.227631417104022
2000.0,2.0,,0.2637111020879237,24.0,29.0,,
2000.0,1.0,95.0,,19.0,,5.0,0.6851358732181116
2000.0,3.0,,0.9827571960904046,26.0,42.0,,
2000.0,0.0,67.0,,2.0,,2.0,0.9323759001362044
2000.0,3.0,,1.2451447778221163,4.0,22.0,,
2000.0,2.0,,1.1661213494834044,12.0,16.0,,
2000.0,1.0,132.0,,19.0,,243.0,0.9775550469140172
2000.0,3.0,,0.5367946213996762,18.0,11.0,,
2000.0,0.0,114.0,,2.0,,110.0,0.9916962470920752
2000.0,2.0,,1.9533329449866053,5.0,32.0,,
2500.0,1.0,77.0,,19.0,,195.0,0.7810320350348597
2500.0,3.0,,3.947823984356254,5.0,9.0,,
2500.0,0.0,73.0,,41.0,,4.0,0.6540239300808897
2500.0,3.0,,0.0838419417642617,23.0,34.0,,
2500.0,2.0,,1.736900296820325,9.0,29.0,,
2500.0,1.0,57.0,,2.0,,0.0,1.3199597974364672
2500.0,0.0,81.0,,1.0,,1.0,0.8928438883442992
2500.0,2.0,,2.2797659406710187,15.0,20.0,,
2500.0,1.0,112.0,,8.0,,14.0,0.5738148261617699
2500.0,3.0,,1.182592578890176,13.0,27.0,,
2500.0,0.0,148.0,,0.0,,24.0,0.8096395452597187
2500.0,1.0,87.0,,7.0,,11.0,0.9205980520906276
2500.0,0.0,120.0,,16.0,,3.0,1.227631417104022
2500.0,2.0,,0.2637111020879237,7.0,29.0,,
2500.0,1.0,95.0,,17.0,,5.0,0.6851358732181116
2500.0,3.0,,0.9827571960904046,12.0,42.0,,
2500.0,0.0,67.0,,2.0,,2.0,0.9323759001362044
2500.0,3.0,,1.2451447778221163,0.0,22.0,,
2500.0,2.0,,1.1661213494834044,9.0,16.0,,
2500.0,1.0,132.0,,5.0,,243.0,0.9775550469140172
2500.0,3.0,,0.5367946213996762,2.0,11.0,,
2500.0,0.0,114.0,,11.0,,110.0,0.9916962470920752
2500.0,2.0,,1.9533329449866053,13.0,32.0,,
3000.0,1.0,77.0,,14.0,,195.0,0.7810320350348597
3000.0,3.0,,3.947823984356254,8.0,9.0,,
3000.0,0.0,73.0,,6.0,,4.0,0.6540239300808897
3000.0,3.0,,0.0838419417642617,11.0,34.0,,
3000.0,2.0,,1.736900296820325,4.0,29.0,,
3000.0,1.0,57.0,,18.0,,0.0,1.3199597974364672
3000.0,0.0,81.0,,6.0,,1.0,0.8928438883442992
3000.0,2.0,,2.2797659406710187,34.0,20.0,,
3000.0,1.0,112.0,,11.0,,14.0,0.5738148261617699
3000.0,3.0,,1.182592578890176,13.0,27.0,,
3000.0,0.0,148.0,,19.0,,24.0,0.8096395452597187
3000.0,1.0,87.0,,2.0,,11.0,0.9205980520906276
3000.0,0.0,120.0,,12.0,,3.0,1.227631417104022
3000.0,2.0,,0.2637111020879237,9.0,29.0,,
3000.0,1.0,95.0,,1.0,,5.0,0.6851358732181116
3000.0,3.0,,0.9827571960904046,15.0,42.0,,
3000.0,0.0,67.0,,19.0,,2.0,0.9323759001362044
3000.0,3.0,,1.2451447778221163,10.0,22.0,,
3000.0,2.0,,1.1661213494834044,7.0,16.0,,
3000.0,1.0,132.0,,1.0,,243.0,0.9775550469140172
3000.0,3.0,,0.5367946213996762,4.0,11.0,,
3000.0,0.0,114.0,,23.0,,110.0,0.9916962470920752
3000.0,2.0,,1.9533329449866053,18.0,32.0,,
3500.0,1.0,77.0,,5.0,,195.0,0.7810320350348597
3500.0,3.0,,3.947823984356254,7.0,9.0,,
3500.0,0.0,73.0,,7.0,,4.0,0.6540239300808897
3500.0,3.0,,0.0838419417642617,16.0,34.0,,
3500.0,2.0,,1.736900296820325,1.0,29.0,,
3500.0,1.0,57.0,,14.0,,0.0,1.3199597974364672
3500.0,0.0,81.0,,2.0,,1.0,0.8928438883442992
3500.0,2.0,,2.2797659406710187,8.0,20.0,,
3500.0,1.0,112.0,,16.0,,14.0,0.5738148261617699
3500.0,3.0,,1.182592578890176,2.0,27.0,,
3500.0,0.0,148.0,,2.0,,24.0,0.8096395452597187
3500.0,1.0,87.0,,11.0,,11.0,0.9205980520906276
3500.0,0.0,120.0,,16.0,,3.0,1.227631417104022
3500.0,2.0,,0.2637111020879237,0.0,29.0,,
3500.0,1.0,95.0,,7.0,,5.0,0.6851358732181116
3500.0,3.0,,0.9827571960904046,7.0,42.0,,
3500.0,0.0,67.0,,17.0,,2.0,0.9323759001362044
3500.0,3.0,,1.2451447778221163,17.0,22.0,,
3500.0,2.0,,1.1661213494834044,3.0,16.0,,
3500.0,1.0,132.0,,11.0,,243.0,0.9775550469140172
3500.0,3.0,,0.5367946213996762,1.0,11.0,,
3500.0,0.0,114.0,,21.0,,110.0,0.9916962470920752
3500.0,2.0,,1.9533329449866053,11.0,32.0,,
4000.0,1.0,77.0,,20.0,,195.0,0.7810320350348597
4000.0,3.0,,3.947823984356254,20.0,9.0,,
4000.0,0.0,73.0,,16.0,,4.0,0.6540239300808897
4000.0,3.0,,0.0838419417642617,9.0,34.0,,
4000.0,2.0,,1.736900296820325,15.0,29.0,,
4000.0,1.0,57.0,,17.0,,0.0,1.3199597974364672
4000.0,0.0,81.0,,27.0,,1.0,0.8928438883442992
4000.0,2.0,,2.2797659406710187,17.0,20.0,,
4000.0,1.0,112.0,,8.0,,14.0,0.5738148261617699
4000.0,3.0,,1.182592578890176,20.0,27.0,,
4000.0,0.0,148.0,,6.0,,24.0,0.8096395452597187
4000.0,1.0,87.0,,8.0,,11.0,0.9205980520906276
4000.0,0.0,120.0,,21.0,,3.0,1.227631417104022
4000.0,2.0,,0.2637111020879237,19.0,29.0,,
4000.0,1.0,95.0,,5.0,,5.0,0.6851358732181116
4000.0,3.0,,0.9827571960904046,0.0,42.0,,
4000.0,0.0,67.0,,1.0,,2.0,0.9323759001362044
4000.0,3.0,,1.2451447778221163,4.0,22.0,,
4000.0,2.0,,1.1661213494834044,5.0,16.0,,
4000.0,1.0,132.0,,27.0,,243.0,0.9775550469140172
4000.0,3.0,,0.5367946213996762,9.0,11.0,,
4000.0,0.0,114.0,,9.0,,110.0,0.9916962470920752
4000.0,2.0,,1.9533329449866053,9.0,32.0,,
4500.0,1.0,77.0,,17.0,,195.0,0.7810320350348597
4500.0,3.0,,3.947823984356254,4.0,9.0,,
4500.0,0.0,73.0,,29.0,,4.0,0.6540239300808897
4500.0,3.0,,0.0838419417642617,23.0,34.0,,
4500.0,2.0,,1.736900296820325,9.0,29.0,,
4500.0,1.0,57.0,,23.0,,0.0,1.3199597974364672
4500.0,0.0,81.0,,5.0,,1.0,0.8928438883442992
4500.0,2.0,,2.2797659406710187,11.0,20.0,,
4500.0,1.0,112.0,,1.0,,14.0,0.5738148261617699
4500.0,3.0,,1.182592578890176,6.0,27.0,,
4500.0,0.0,148.0,,14.0,,24.0,0.8096395452597187
4500.0,1.0,87.0,,10.0,,11.0,0.9205980520906276
4500.0,0.0,120.0,,8.0,,3.0,1.227631417104022
4500.0,2.0,,0.2637111020879237,8.0,29.0,,
4500.0,1.0,95.0,,1.0,,5.0,0.6851358732181116
4500.0,3.0,,0.9827571960904046,1.0,42.0,,
4500.0,0.0,67.0,,2.0,,2.0,0.9323759001362044
4500.0,3.0,,1.2451447778221163,18.0,22.0,,
4500.0,2.0,,1.1661213494834044,8.0,16.0,,
4500.0,1.0,132.0,,35.0,,243.0,0.9775550469140172
4500.0,3.0,,0.5367946213996762,28.0,11.0,,
4500.0,0.0,114.0,,3.0,,110.0,0.9916962470920752
4500.0,2.0,,1.9533329449866053,20.0,32.0,,
5000.0,1.0,77.0,,14.0,,195.0,0.7810320350348597
5000.0,3.0,,3.947823984356254,6.0,9.0,,
5000.0,0.0,73.0,,3.0,,4.0,0.6540239300808897
5000.0,3.0,,0.0838419417642617,19.0,34.0,,
5000.0,2.0,,1.736900296820325,13.0,29.0,,
5000.0,1.0,57.0,,26.0,,0.0,1.3199597974364672
5000.0,0.0,81.0,,17.0,,1.0,0.8928438883442992
5000.0,2.0,,2.2797659406710187,4.0,20.0,,
5000.0,1.0,112.0,,8.0,,14.0,0.5738148261617699
5000.0,3.0,,1.182592578890176,20.0,27.0,,
5000.0,0.0,148.0,,3.0,,24.0,0.8096395452597187
5000.0,1.0,87.0,,0.0,,11.0,0.9205980520906276
5000.0,0.0,120.0,,18.0,,3.0,1.227631417104022
5000.0,2.0,,0.2637111020879237,20.0,29.0,,
5000.0,1.0,95.0,,2.0,,5.0,0.6851358732181116
5000.0,3.0,,0.9827571960904046,5.0,42.0,,
5000.0,0.0,67.0,,23.0,,2.0,0.9323759001362044
5000.0,3.0,,1.2451447778221163,17.0,22.0,,
5000.0,2.0,,1.1661213494834044,25.0,16.0,,
5000.0,1.0,132.0,,10.0,,243.0,0.9775550469140172
5000.0,3.0,,0.5367946213996762,8.0,11.0,,
5000.0,0.0,114.0,,19.0,,110.0,0.9916962470920752
5000.0,2.0,,1.9533329449866053,14.0,32.0,,
5500.0,1.0,77.0,,21.0,,195.0,0.7810320350348597
5500.0,3.0,,3.947823984356254,6.0,9.0,,
5500.0,0.0,73.0,,11.0,,4.0,0.6540239300808897
5500.0,3.0,,0.0838419417642617,1.0,34.0,,
5500.0,2.0,,1.736900296820325,19.0,29.0,,
5500.0,1.0,57.0,,2.0,,0.0,1.3199597974364672
5500.0,0.0,81.0,,12.0,,1.0,0.8928438883442992
5500.0,2.0,,2.2797659406710187,10.0,20.0,,
5500.0,1.0,112.0,,12.0,,14.0,0.5738148261617699
5500.0,3.0,,1.182592578890176,5.0,27.0,,
5500.0,0.0,148.0,,6.0,,24.0,0.8096395452597187
5500.0,1.0,87.0,,0.0,,11.0,0.9205980520906276
5500.0,0.0,120.0,,8.0,,3.0,1.227631417104022
5500.0,2.0,,0.2637111020879237,0.0,29.0,,
5500.0,1.0,95.0,,5.0,,5.0,0.6851358732181116
5500.0,3.0,,0.9827571960904046,3.0,42.0,,
5500.0,0.0,67.0,,9.0,,2.0,0.9323759001362044
5500.0,3.0,,1.2451447778221163,20.0,22.0,,
5500.0,2.0,,1.1661213494834044,26.0,16.0,,
5500.0,1.0,132.0,,23.0,,243.0,0.9775550469140172
5500.0,3.0,,0.5367946213996762,10.0,11.0,,
5500.0,0.0,114.0,,27.0,,110.0,0.9916962470920752
5500.0,2.0,,1.9533329449866053,47.0,32.0,,
6000.0,1.0,77.0,,8.0,,195.0,0.7810320350348597
6000.0,3.0,,3.947823984356254,6.0,9.0,,
6000.0,0.0,73.0,,8.0,,4.0,0.6540239300808897
6000.0,3.0,,0.0838419417642617,4.0,34.0,,
6000.0,2.0,,1.736900296820325,11.0,29.0,,
6000.0,1.0,57.0,,2.0,,0.0,1.3199597974364672
6000.0,0.0,81.0,,8.0,,1.0,0.8928438883442992
6000.0,2.0,,2.2797659406710187,13.0,20.0,,
6000.0,1.0,112.0,,22.0,,14.0,0.5738148261617699
6000.0,3.0,,1.182592578890176,8.0,27.0,,
6000.0,0.0,148.0,,11.0,,24.0,0.8096395452597187
6000.0,1.0,87.0,,6.0,,11.0,0.9205980520906276
6000.0,0.0,120.0,,13.0,,3.0,1.227631417104022
6000.0,2.0,,0.2637111020879237,5.0,29.0,,
6000.0,1.0,95.0,,14.0,,5.0,0.6851358732181116
6000.0,3.0,,0.9827571960904046,40.0,42.0,,
6000.0,0.0,67.0,,21.0,,2.0,0.9323759001362044
6000.0,3.0,,1.2451447778221163,22.0,22.0,,
6000.0,2.0,,1.1661213494834044,35.0,16.0,,
6000.0,1.0,132.0,,29.0,,243.0,0.9775550469140172
6000.0,3.0,,0.5367946213996762,26.0,11.0,,
6000.0,0.0,114.0,,0.0,,110.0,0.9916962470920752
6000.0,2.0,,1.9533329449866053,24.0,32.0,,
6500.0,1.0,77.0,,12.0,,195.0,0.7810320350348597
6500.0,3.0,,3.947823984356254,7.0,9.0,,
6500.0,0.0,73.0,,11.0,,4.0,0.6540239300808897
6500.0,3.0,,0.0838419417642617,11.0,34.0,,
6500.0,2.0,,1.736900296820325,0.0,29.0,,
6500.0,1.0,57.0,,12.0,,0.0,1.3199597974364672
6500.0,0.0,81.0,,5.0,,1.0,0.8928438883442992
6500.0,2.0,,2.2797659406710187,5.0,20.0,,
6500.0,1.0,112.0,,4.0,,14.0,0.5738148261617699
6500.0,3.0,,1.182592578890176,6.0,27.0,,
6500.0,0.0,148.0,,1.0,,24.0,0.8096395452597187
6500.0,1.0,87.0,,1.0,,11.0,0.9205980520906276
6500.0,0.0,120.0,,12.0,,3.0,1.227631417104022
6500.0,2.0,,0.2637111020879237,18.0,29.0,,
6500.0,1.0,95.0,,16.0,,5.0,0.6851358732181116
6500.0,3.0,,0.9827571960904046,12.0,42.0,,
6500.0,0.0,67.0,,24.0,,2.0,0.9323759001362044
6500.0,3.0,,1.2451447778221163,1.0,22.0,,
6500.0,2.0,,1.1661213494834044,4.0,16.0,,
6500.0,1.0,132.0,,35.0,,243.0,0.9775550469140172
6500.0,3.0,,0.5367946213996762,14.0,11.0,,
6500.0,0.0,114.0,,12.0,,110.0,0.9916962470920752
6500.0,2.0,,1.9533329449866053,1.0,32.0,,
7000.0,1.0,77.0,,14.0,,195.0,0.7810320350348597
7000.0,3.0,,3.947823984356254,22.0,9.0,,
7000.0,0.0,73.0,,9.0,,4.0,0.6540239300808897
7000.0,3.0,,0.0838419417642617,13.0,34.0,,
7000.0,2.0,,1.736900296820325,3.0,29.0,,
7000.0,1.0,57.0,,1.0,,0.0,1.3199597974364672
7000.0,0.0,81.0,,11.0,,1.0,0.8928438883442992
7000.0,2.0,,2.2797659406710187,17.0,20.0,,
7000.0,1.0,112.0,,8.0,,14.0,0.5738148261617699
7000.0,3.0,,1.182592578890176,15.0,27.0,,
7000.0,0.0,148.0,,3.0,,24.0,0.8096395452597187
7000.0,1.0,87.0,,10.0,,11.0,0.9205980520906276
7000.0,0.0,120.0,,6.0,,3.0,1.227631417104022
7000.0,2.0,,0.2637111020879237,2.0,29.0,,
7000.0,1.0,95.0,,0.0,,5.0,0.6851358732181116
7000.0,3.0,,0.9827571960904046,9.0,42.0,,
7000.0,0.0,67.0,,0.0,,2.0,0.9323759001362044
7000.0,3.0,,1.2451447778221163,19.0,22.0,,
7000.0,2.0,,1.1661213494834044,10.0,16.0,,
7000.0,1.0,132.0,,16.0,,243.0,0.9775550469140172
7000.0,3.0,,0.5367946213996762,24.0,11.0,,
7000.0,0.0,114.0,,9.0,,110.0,0.9916962470920752
7000.0,2.0,,1.9533329449866053,14.0,32.0,,
7500.0,1.0,77.0,,12.0,,195.0,0.7810320350348597
7500.0,3.0,,3.947823984356254,3.0,9.0,,
7500.0,0.0,73.0,,20.0,,4.0,0.6540239300808897
7500.0,3.0,,0.0838419417642617,0.0,34.0,,
7500.0,2.0,,1.736900296820325,7.0,29.0,,
7500.0,1.0,57.0,,12.0,,0.0,1.3199597974364672
7500.0,0.0,81.0,,12.0,,1.0,0.8928438883442992
7500.0,2.0,,2.2797659406710187,10.0,20.0,,
7500.0,1.0,112.0,,0.0,,14.0,0.5738148261617699
7500.0,3.0,,1.182592578890176,26.0,27.0,,
7500.0,0.0,148.0,,17.0,,24.0,0.8096395452597187
7500.0,1.0,87.0,,7.0,,11.0,0.9205980520906276
7500.0,0.0,120.0,,15.0,,3.0,1.227631417104022
7500.0,2.0,,0.2637111020879237,6.0,29.0,,
7500.0,1.0,95.0,,12.0,,5.0,0.6851358732181116
7500.0,3.0,,0.9827571960904046,8.0,42.0,,
7500.0,0.0,67.0,,33.0,,2.0,0.9323759001362044
7500.0,3.0,,1.2451447778221163,3.0,22.0,,
7500.0,2.0,,1.1661213494834044,33.0,16.0,,
7500.0,1.0,132.0,,0.0,,243.0,0.9775550469140172
7500.0,3.0,,0.5367946213996762,7.0,11.0,,
7500.0,0.0,114.0,,18.0,,110.0,0.9916962470920752
7500.0,2.0,,1.9533329449866053,18.0,32.0,,
8000.0,1.0,77.0,,2.0,,195.0,0.7810320350348597
8000.0,3.0,,3.947823984356254,14.0,9.0,,
8000.0,0.0,73.0,,23.0,,4.0,0.6540239300808897
8000.0,3.0,,0.0838419417642617,5.0,34.0,,
8000.0,2.0,,1.736900296820325,13.0,29.0,,
8000.0,1.0,57.0,,6.0,,0.0,1.3199597974364672
8000.0,0.0,81.0,,18.0,,1.0,0.8928438883442992
8000.0,2.0,,2.2797659406710187,1.0,20.0,,
8000.0,1.0,112.0,,6.0,,14.0,0.5738148261617699
8000.0,3.0,,1.182592578890176,35.0,27.0,,
8000.0,0.0,148.0,,12.0,,24.0,0.8096395452597187
8000.0,1.0,87.0,,21.0,,11.0,0.9205980520906276
8000.0,0.0,120.0,,14.0,,3.0,1.227631417104022
8000.0,2.0,,0.2637111020879237,11.0,29.0,,
8000.0,1.0,95.0,,7.0,,5.0,0.6851358732181116
8000.0,3.0,,0.9827571960904046,11.0,42.0,,
8000.0,0.0,67.0,,16.0,,2.0,0.9323759001362044
8000.0,3.0,,1.2451447778221163,15.0,22.0,,
8000.0,2.0,,1.1661213494834044,25.0,16.0,,
8000.0,1.0,132.0,,3.0,,243.0,0.9775550469140172
8000.0,3.0,,0.5367946213996762,18.0,11.0,,
8000.0,0.0,114.0,,4.0,,110.0,0.9916962470920752
8000.0,2.0,,1.9533329449866053,44.0,32.0,,
8500.0,1.0,77.0,,13.0,,195.0,0.7810320350348597
8500.0,3.0,,3.947823984356254,14.0,9.0,,
8500.0,0.0,73.0,,3.0,,4.0,0.6540239300808897
8500.0,3.0,,0.0838419417642617,5.0,34.0,,
8500.0,2.0,,1.736900296820325,10.0,29.0,,
8500.0,1.0,57.0,,5.0,,0.0,1.3199597974364672
8500.0,0.0,81.0,,19.0,,1.0,0.8928438883442992
8500.0,2.0,,2.2797659406710187,24.0,20.0,,
8500.0,1.0,112.0,,9.0,,14.0,0.5738148261617699
8500.0,3.0,,1.182592578890176,10.0,27.0,,
8500.0,0.0,148.0,,19.0,,24.0,0.8096395452597187
8500.0,1.0,87.0,,38.0,,11.0,0.9205980520906276
8500.0,0.0,120.0,,5.0,,3.0,1.227631417104022
8500.0,2.0,,0.2637111020879237,8.0,29.0,,
8500.0,1.0,95.0,,16.0,,5.0,0.6851358732181116
8500.0,3.0,,0.9827571960904046,17.0,42.0,,
8500.0,0.0,67.0,,19.0,,2.0,0.9323759001362044
8500.0,3.0,,1.2451447778221163,6.0,22.0,,
8500.0,2.0,,1.1661213494834044,25.0,16.0,,
8500.0,1.0,132.0,,5.0,,243.0,0.9775550469140172
8500.0,3.0,,0.5367946213996762,30.0,11.0,,
8500.0,0.0,114.0,,2.0,,110.0,0.9916962470920752
8500.0,2.0,,1.9533329449866053,6.0,32.0,,
9000.0,1.0,77.0,,10.0,,195.0,0.7810320350348597
9000.0,3.0,,3.947823984356254,7.0,9.0,,
9000.0,0.0,73.0,,4.0,,4.0,0.6540239300808897
9000.0,3.0,,0.0838419417642617,14.0,34.0,,
9000.0,2.0,,1.736900296820325,14.0,29.0,,
9000.0,1.0,57.0,,9.0,,0.0,1.3199597974364672
9000.0,0.0,81.0,,6.0,,1.0,0.8928438883442992
9000.0,2.0,,2.2797659406710187,26.0,20.0,,
9000.0,1.0,112.0,,20.0,,14.0,0.5738148261617699
9000.0,3.0,,1.182592578890176,18.0,27.0,,
9000.0,0.0,148.0,,7.0,,24.0,0.8096395452597187
9000.0,1.0,87.0,,13.0,,11.0,0.9205980520906276
9000.0,0.0,120.0,,7.0,,3.0,1.227631417104022
9000.0,2.0,,0.2637111020879237,10.0,29.0,,
9000.0,1.0,95.0,,14.0,,5.0,0.6851358732181116
9000.0,3.0,,0.9827571960904046,5.0,42.0,,
9000.0,0.0,67.0,,13.0,,2.0,0.9323759001362044
9000.0,3.0,,1.2451447778221163,8.0,22.0,,
9000.0,2.0,,1.1661213494834044,7.0,16.0,,
9000.0,1.0,132.0,,9.0,,243.0,0.9775550469140172
9000.0,3.0,,0.5367946213996762,16.0,11.0,,
9000.0,0.0,114.0,,20.0,,110.0,0.9916962470920752
9000.0,2.0,,1.9533329449866053,19.0,32.0,,
9500.0,1.0,77.0,,11.0,,195.0,0.7810320350348597
9500.0,3.0,,3.947823984356254,6.0,9.0,,
9500.0,0.0,73.0,,4.0,,4.0,0.6540239300808897
9500.0,3.0,,0.0838419417642617,13.0,34.0,,
9500.0,2.0,,1.736900296820325,12.0,29.0,,
9500.0,1.0,57.0,,1.0,,0.0,1.3199597974364672
9500.0,0.0,81.0,,14.0,,1.0,0.8928438883442992
9500.0,2.0,,2.2797659406710187,18.0,20.0,,
9500.0,1.0,112.0,,9.0,,14.0,0.5738148261617699
9500.0,3.0,,1.182592578890176,8.0,27.0,,
9500.0,0.0,148.0,,21.0,,24.0,0.8096395452597187
9500.0,1.0,87.0,,24.0,,11.0,0.9205980520906276
9500.0,0.0,120.0,,1.0,,3.0,1.227631417104022
9500.0,2.0,,0.2637111020879237,15.0,29.0,,
9500.0,1.0,95.0,,14.0,,5.0,0.6851358732181116
9500.0,3.0,,0.9827571960904046,24.0,42.0,,
9500.0,0.0,67.0,,15.0,,2.0,0.9323759001362044
9500.0,3.0,,1.2451447778221163,37.0,22.0,,
9500.0,2.0,,1.1661213494834044,1.0,16.0,,
9500.0,1.0,132.0,,30.0,,243.0,0.9775550469140172
9500.0,3.0,,0.5367946213996762,2.0,11.0,,
9500.0,0.0,114.0,,19.0,,110.0,0.9916962470920752
9500.0,2.0,,1.9533329449866053,12.0,32.0,,
10000.0,1.0,77.0,,5.0,,195.0,0.7810320350348597
10000.0,3.0,,3.947823984356254,15.0,9.0,,
10000.0,0.0,73.0,,7.0,,4.0,0.6540239300808897
10000.0,3.0,,0.0838419417642617,0.0,34.0,,
10000.0,2.0,,1.736900296820325,3.0,29.0,,
10000.0,1.0,57.0,,4.0,,0.0,1.3199597974364672
10000.0,0.0,81.0,,10.0,,1.0,0.8928438883442992
10000.0,2.0,,2.2797659406710187,10.0,20.0,,
10000.0,1.0,112.0,,8.0,,14.0,0.5738148261617699
10000.0,3.0,,1.182592578890176,1.0,27.0,,
10000.0,0.0,148.0,,13.0,,24.0,0.8096395452597187
10000.0,1.0,87.0,,9.0,,11.0,0.9205980520906276
10000.0,0.0,120.0,,3.0,,3.0,1.227631417104022
10000.0,2.0,,0.2637111020879237,13.0,29.0,,
10000.0,1.0,95.0,,22.0,,5.0,0.6851358732181116
10000.0,3.0,,0.9827571960904046,11.0,42.0,,
10000.0,0.0,67.0,,6.0,,2.0,0.9323759001362044
10000.0,3.0,,1.2451447778221163,3.0,22.0,,
10000.0,2.0,,1.1661213494834044,12.0,16.0,,
10000.0,1.0,132.0,,5.0,,243.0,0.9775550469140172
10000.0,3.0,,0.5367946213996762,7.0,11.0,,
10000.0,0.0,114.0,,28.0,,110.0,0.9916962470920752
10000.0,2.0,,1.9533329449866053,3.0,32.0,,
10500.0,1.0,77.0,,3.0,,195.0,0.7810320350348597
10500.0,3.0,,3.947823984356254,6.0,9.0,,
10500.0,0.0,73.0,,25.0,,4.0,0.6540239300808897
10500.0,3.0,,0.0838419417642617,8.0,34.0,,
10500.0,2.0,,1.736900296820325,23.0,29.0,,
10500.0,1.0,57.0,,17.0,,0.0,1.3199597974364672
10500.0,0.0,81.0,,1.0,,1.0,0.8928438883442992
10500.0,2.0,,2.2797659406710187,19.0,20.0,,
10500.0,1.0,112.0,,8.0,,14.0,0.5738148261617699
10500.0,3.0,,1.182592578890176,6.0,27.0,,
